Year,Month,DayofMonth,DayOfWeek,Reporting_Airline,Tail_Number,Flight_Number,Origin,Dest,CRSDepTime,DepDelay,DepDel15,cancelled,awnd,prcp,snow,tmin,tmax
2019,1,31,4,OO,N202SY,5490,ORD,DCA,1700,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N464SW,5497,ORD,DSM,1300,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N791SK,5500,DEN,ASE,1400,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N975SW,5501,DEN,DRO,751,-14,0,0,43,0,0,89,-60
2019,1,31,4,OO,N152SY,5507,SFO,LAX,1500,173,1,0,24,89,0,150,111
2019,1,31,4,OO,N915SW,5511,DEN,RAP,945,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N151SY,5518,ORD,BNA,1800,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N904EV,5523,SFO,ACV,2235,-13,0,0,24,89,0,150,111
2019,1,31,4,OO,N986SW,5524,ORD,CID,1013,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N786SK,5525,DEN,TUS,1750,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N213SY,5526,DEN,SMF,815,-5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N593ML,5527,ORD,CHS,900,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N652BR,5529,DEN,SBP,1900,-5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N971SW,5532,DEN,OKC,1500,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N133SY,5539,SFO,SLC,720,-4,0,0,24,89,0,150,111
2019,1,31,4,OO,N880AS,5541,SFO,RDM,1235,47,1,0,24,89,0,150,111
2019,1,31,4,OO,N946SW,5542,DEN,PSP,755,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N103SY,5544,ORD,CLT,1800,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N464SW,5548,ORD,MDT,740,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N919SW,5549,SFO,ACV,913,96,1,0,24,89,0,150,111
2019,1,31,4,OO,N200SY,5552,ORD,GRR,1750,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N880AS,5555,SFO,ACV,1720,14,0,0,24,89,0,150,111
2019,1,31,4,OO,N162SY,5560,DEN,PSP,1530,-1,0,0,43,0,0,89,-60
2019,1,31,4,OO,N920SW,5561,SFO,MFR,835,127,1,0,24,89,0,150,111
2019,1,31,4,OO,N929EV,5564,SFO,ONT,739,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N959SW,5565,DEN,FAT,1900,18,1,0,43,0,0,89,-60
2019,1,31,4,OO,N165SY,5570,ORD,IND,1255,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N166SY,5573,SFO,DFW,1325,-11,0,0,24,89,0,150,111
2019,1,31,4,OO,N743SK,5574,SFO,PSP,1605,-2,0,0,24,89,0,150,111
2019,1,31,4,OO,N959SW,5579,SFO,SBA,830,47,1,0,24,89,0,150,111
2019,1,31,4,OO,N945SW,5582,DEN,COS,1955,-1,0,0,43,0,0,89,-60
2019,1,31,4,OO,N160SY,5585,SFO,OKC,1040,-5,0,0,24,89,0,150,111
2019,1,31,4,OO,N154SY,5590,ORD,DCA,1100,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N116SY,5593,ORD,MCI,1605,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N208SY,5595,ORD,MDT,1800,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N779SK,5597,DEN,ASE,1910,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N124SY,5599,SFO,SUN,845,-1,0,0,24,89,0,150,111
2019,1,31,4,OO,N120SY,5602,ORD,BNA,1950,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N986SW,5607,DEN,BUR,1900,0,0,0,43,0,0,89,-60
2019,1,31,4,OO,N135SY,5621,ORD,DTW,1130,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N125SY,5625,DEN,SLC,1825,0,0,0,43,0,0,89,-60
2019,1,31,4,OO,N937SW,5627,DEN,LNK,1445,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N140SY,5632,DEN,FAR,2000,13,0,0,43,0,0,89,-60
2019,1,31,4,OO,N986SW,5637,DEN,HDN,1115,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N917SW,5638,ORD,LEX,1430,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N975SW,5645,DEN,FAT,1115,-5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N788SK,5647,SFO,SBA,2045,-9,0,0,24,89,0,150,111
2019,1,31,4,OO,N141SY,5648,SFO,ABQ,1840,17,1,0,24,89,0,150,111
2019,1,31,4,OO,N471CA,5649,SFO,GEG,2045,97,1,0,24,89,0,150,111
2019,1,31,4,OO,N466SW,5656,SFO,SBP,640,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N958SW,5662,ORD,LEX,1127,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N793SK,5664,ORD,BNA,745,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N103SY,5666,ORD,BUF,1800,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N152SY,5668,ORD,SYR,1400,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N939SW,5670,ORD,RIC,645,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N113SY,5671,DEN,COS,1905,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N970SW,5678,DEN,TUS,1535,-10,0,0,43,0,0,89,-60
2019,1,31,4,OO,N156SY,5679,SFO,LAX,900,142,1,0,24,89,0,150,111
2019,1,31,4,OO,N979SW,5680,ORD,OKC,1020,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N119SY,5681,SFO,SLC,1910,-6,0,0,24,89,0,150,111
2019,1,31,4,OO,N203SY,5682,SFO,DFW,830,-8,0,0,24,89,0,150,111
2019,1,31,4,OO,N471CA,5685,SFO,OTH,1130,-3,0,0,24,89,0,150,111
2019,1,31,4,OO,N788SK,5687,SFO,SNA,1608,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N869AS,5688,DEN,BOI,1530,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N471CA,5689,SFO,PSC,1255,251,1,0,24,89,0,150,111
2019,1,31,4,OO,N200SY,5691,ORD,BOI,1930,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N161SY,5695,SFO,MCI,1743,-1,0,0,24,89,0,150,111
2019,1,31,4,OO,N466SW,5696,SFO,FAT,1920,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N903SW,5698,ORD,SBN,1945,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N167SY,5701,SFO,SBP,1355,30,1,0,24,89,0,150,111
2019,1,31,4,OO,N787SK,5706,SFO,ASE,1730,-6,0,0,24,89,0,150,111
2019,1,31,4,OO,N983SW,5709,SFO,STS,2100,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N161SY,5710,SFO,BZN,1050,35,1,0,24,89,0,150,111
2019,1,31,4,OO,N934SW,5713,DEN,SBA,1215,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N120SY,5714,SFO,SBP,2252,-12,0,0,24,89,0,150,111
2019,1,31,4,OO,N904EV,5719,DEN,EUG,1115,-5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N787SK,5726,DEN,ASE,1235,2,0,0,43,0,0,89,-60
2019,1,31,4,OO,N122SY,5728,SFO,SNA,1800,-2,0,0,24,89,0,150,111
2019,1,31,4,OO,N941SW,5730,DEN,SLC,2013,2,0,0,43,0,0,89,-60
2019,1,31,4,OO,N136SY,5731,SFO,RNO,1420,-4,0,0,24,89,0,150,111
2019,1,31,4,OO,N151SY,5734,DEN,OKC,1735,2,0,0,43,0,0,89,-60
2019,1,31,4,OO,N149SY,5736,DFW,LAX,640,-4,0,0,41,0,0,128,39
2019,1,31,4,OO,N163SY,5740,SFO,SEA,1314,8,0,0,24,89,0,150,111
2019,1,31,4,OO,N904EV,5746,SFO,SMF,1930,-6,0,0,24,89,0,150,111
2019,1,31,4,OO,N213SY,5749,DEN,COS,2217,-5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N143SY,5751,DEN,SAT,1746,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N904EV,5753,SFO,RDD,1605,-1,0,0,24,89,0,150,111
2019,1,31,4,OO,N786SK,5759,DEN,MMH,1140,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N880AS,5766,SFO,RDD,845,-9,0,0,24,89,0,150,111
2019,1,31,4,OO,N946SW,5769,SFO,RDD,2050,-8,0,0,24,89,0,150,111
2019,1,31,4,OO,N138SY,5771,SFO,BOI,2040,-3,0,0,24,89,0,150,111
2019,1,31,4,OO,N910SW,5772,DEN,BFL,1115,-3,0,0,43,0,0,89,-60
2019,1,31,4,OO,N783SK,5775,ORD,ASE,810,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N965SW,5779,DEN,SHV,1254,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N976SW,5782,SFO,RDM,1605,243,1,0,24,89,0,150,111
2019,1,31,4,OO,N114SY,5790,ORD,PIT,806,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N951SW,5796,DEN,SBA,1907,-8,0,0,43,0,0,89,-60
2019,1,31,4,OO,N928EV,5800,SFO,RDM,1825,71,1,0,24,89,0,150,111
2019,1,31,4,OO,N157SY,5802,SFO,TUS,835,-5,0,0,24,89,0,150,111
2019,1,31,4,OO,N103SY,5807,ORD,DCA,700,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N152SY,5808,SFO,PDX,935,-1,0,0,24,89,0,150,111
2019,1,31,4,OO,N150SY,5810,DEN,DRO,1855,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N932EV,5813,ORD,LIT,1010,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N130SY,5814,ORD,BOI,1005,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N132SY,5815,DEN,COS,1116,5,0,0,43,0,0,89,-60
2019,1,31,4,OO,N930SW,5818,ORD,ORF,930,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N926SW,5831,DEN,MAF,950,-14,0,0,43,0,0,89,-60
2019,1,31,4,OO,N107SY,5832,DEN,AUS,1445,-1,0,0,43,0,0,89,-60
2019,1,31,4,OO,N952SW,5838,SFO,FAT,2231,-9,0,0,24,89,0,150,111
2019,1,31,4,OO,N118SY,5839,DEN,EGE,1510,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N943SW,5845,ORD,FSD,1545,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N986SW,5846,ORD,SBN,1413,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N908SW,5850,SFO,MRY,2230,-9,0,0,24,89,0,150,111
2019,1,31,4,OO,N114SY,5854,ORD,DTW,1755,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N869AS,5857,DEN,MTJ,751,-12,0,0,43,0,0,89,-60
2019,1,31,4,OO,N784SK,5860,DEN,SBA,755,-9,0,0,43,0,0,89,-60
2019,1,31,4,OO,N417SW,5861,DEN,COS,1808,-1,0,0,43,0,0,89,-60
2019,1,31,4,OO,N915SW,5862,DEN,FAT,1515,-4,0,0,43,0,0,89,-60
2019,1,31,4,OO,N929EV,5865,SFO,SBP,1620,-12,0,0,24,89,0,150,111
2019,1,31,4,OO,N927SW,5866,ORD,SCE,1800,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N982SW,5868,DEN,RNO,1545,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N795SK,5869,ORD,ASE,1255,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N791SK,5874,DEN,ASE,1745,-2,0,0,43,0,0,89,-60
2019,1,31,4,OO,N791SK,5875,ORD,ASE,1535,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N880AS,5878,SFO,SBA,2240,-10,0,0,24,89,0,150,111
2019,1,31,4,OO,N987SW,5879,SFO,RDM,830,-6,0,0,24,89,0,150,111
2019,1,31,4,OO,N139SY,5900,SFO,RNO,625,12,0,0,24,89,0,150,111
2019,1,31,4,OO,N920SW,5902,SFO,EUG,1040,263,1,0,24,89,0,150,111
2019,1,31,4,OO,N207SY,5903,SFO,JAC,1040,-3,0,0,24,89,0,150,111
2019,1,31,4,OO,N743SK,5905,SFO,MMH,910,40,1,0,24,89,0,150,111
2019,1,31,4,OO,N107SY,5907,DEN,EGE,1120,6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N919SW,5911,SFO,RNO,1310,64,1,0,24,89,0,150,111
2019,1,31,4,OO,N119SY,5914,SFO,MSN,845,-2,0,0,24,89,0,150,111
2019,1,31,4,OO,N913SW,5915,ORD,IND,1005,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N109SY,5917,DEN,BNA,1740,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N435SW,5920,SFO,BUR,740,-9,0,0,24,89,0,150,111
2019,1,31,4,OO,N142SY,5922,DEN,FSD,2015,-8,0,0,43,0,0,89,-60
2019,1,31,4,OO,N464SW,5926,ORD,CHA,1930,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N211SY,5927,SFO,MSP,1730,-4,0,0,24,89,0,150,111
2019,1,31,4,OO,N138SY,5932,SFO,MSP,1040,-7,0,0,24,89,0,150,111
2019,1,31,4,OO,N108SY,5933,SFO,PSP,725,-8,0,0,24,89,0,150,111
2019,1,31,4,OO,N926SW,5934,DEN,BZN,1504,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N153SY,5948,DEN,BNA,1235,87,1,0,43,0,0,89,-60
2019,1,31,4,OO,N960SW,5956,DEN,MRY,1115,-6,0,0,43,0,0,89,-60
2019,1,31,4,OO,N205SY,5957,SFO,STL,1145,7,0,0,24,89,0,150,111
2019,1,31,4,OO,N213SY,5959,DEN,SJC,1515,33,1,0,43,0,0,89,-60
2019,1,31,4,OO,N779SK,5963,DEN,ASE,1525,-3,0,0,43,0,0,89,-60
2019,1,31,4,OO,N907EV,5969,DEN,COD,1115,50,1,0,43,0,0,89,-60
2019,1,31,4,OO,N964SW,5970,DEN,COD,1900,-7,0,0,43,0,0,89,-60
2019,1,31,4,OO,N934SW,5978,DEN,BFL,1905,13,0,0,43,0,0,89,-60
2019,1,31,4,OO,N143SY,5983,DEN,BNA,1005,-2,0,0,43,0,0,89,-60
2019,1,31,4,OO,N141SY,5986,SFO,EGE,1040,-3,0,0,24,89,0,150,111
2019,1,31,4,OO,N133SY,5988,SFO,SLC,1305,7,0,0,24,89,0,150,111
2019,1,31,4,OO,N103SY,5989,ORD,OMA,1252,,,1,28,13,20,-171,-293
2019,1,31,4,OO,N782SK,5990,SFO,ASE,855,-4,0,0,24,89,0,150,111
2019,1,31,4,OO,N168SY,5993,SFO,MFR,1605,-3,0,0,24,89,0,150,111
2019,1,31,4,OO,N204SY,5994,DFW,SFO,603,-4,0,0,41,0,0,128,39
2019,1,31,4,OO,N120SY,5996,SFO,PHX,1705,0,0,0,24,89,0,150,111
2019,1,31,4,OO,N903SW,5998,DEN,MRY,1855,-9,0,0,43,0,0,89,-60
2019,1,1,2,OO,N753EV,2951,DFW,LAW,900,-1,0,0,64,0,0,61,11
2019,1,1,2,OO,N712SK,2953,ORD,EWR,700,71,1,0,34,3,3,11,-32
2019,1,1,2,OO,N755EV,2955,DFW,BTR,1223,-5,0,0,64,0,0,61,11
2019,1,1,2,OO,N751EV,2959,DFW,JLN,2041,-1,0,0,64,0,0,61,11
2019,1,1,2,OO,N701SK,2966,ORD,HDN,1015,-5,0,0,34,3,3,11,-32
2019,1,1,2,OO,N740EV,2968,ORD,ATW,2105,577,1,0,34,3,3,11,-32
2019,1,1,2,OO,N712SK,2970,ORD,ASE,1700,29,1,0,34,3,3,11,-32
2019,1,1,2,OO,N758SK,2972,ORD,BNA,2036,76,1,0,34,3,3,11,-32
2019,1,1,2,OO,N759EV,2976,DFW,LRD,1936,-3,0,0,64,0,0,61,11
2019,1,1,2,OO,N718SK,2979,ORD,GRB,1659,73,1,0,34,3,3,11,-32
2019,1,1,2,OO,N701SK,2984,ORD,DTW,1820,-3,0,0,34,3,3,11,-32
2019,1,1,2,OO,N761ND,2986,ORD,MDT,1639,55,1,0,34,3,3,11,-32
2019,1,1,2,OO,N761ND,2991,ORD,SDF,2220,89,1,0,34,3,3,11,-32
2019,1,1,2,OO,N776SK,2992,ORD,ASE,955,164,1,0,34,3,3,11,-32
2019,1,1,2,OO,N759EV,2993,DFW,LRD,1334,-9,0,0,64,0,0,61,11
2019,1,1,2,OO,N755EV,2999,DFW,BRO,910,,,1,64,0,0,61,11
2019,1,1,2,OO,N751EV,3001,DFW,BRO,1551,19,1,0,64,0,0,61,11
2019,1,1,2,OO,N710SK,3002,ORD,FNT,1636,235,1,0,34,3,3,11,-32
2019,1,1,2,OO,N738SK,3004,ORD,FSD,1005,87,1,0,34,3,3,11,-32
2019,1,1,2,OO,N709SK,3008,DFW,BRO,2116,47,1,0,64,0,0,61,11
2019,1,1,2,OO,N744SK,3019,ORD,HPN,1248,36,1,0,34,3,3,11,-32
2019,1,1,2,OO,N703SK,3020,ORD,MDT,1858,172,1,0,34,3,3,11,-32
2019,1,1,2,OO,N760EV,3025,DFW,MHK,1428,0,0,0,64,0,0,61,11
2019,1,1,2,OO,N755EV,3026,DFW,MHK,2116,-3,0,0,64,0,0,61,11
2019,1,1,2,OO,N750SK,3030,ORD,MTJ,1016,87,1,0,34,3,3,11,-32
2019,1,1,2,OO,N755SK,3041,DFW,ASE,1020,18,1,0,64,0,0,61,11
2019,1,1,2,OO,N761ND,3044,ORD,COS,955,61,1,0,34,3,3,11,-32
2019,1,1,2,OO,N738SK,3045,ORD,HPN,1852,202,1,0,34,3,3,11,-32
2019,1,1,2,OO,N750EV,3048,ORD,OKC,1320,218,1,1,34,3,3,11,-32
2019,1,1,2,OO,N760SK,3049,ORD,TYS,2215,177,1,0,34,3,3,11,-32
2019,1,1,2,OO,N755SK,3051,DFW,ASE,1855,-4,0,0,64,0,0,61,11
2019,1,1,2,OO,N709SK,3052,DFW,ASE,1425,85,1,0,64,0,0,61,11
2019,1,1,2,OO,N707SK,3053,ORD,GRB,2033,135,1,0,34,3,3,11,-32
2019,1,1,2,OO,N707SK,3061,ORD,TVC,1330,329,1,0,34,3,3,11,-32
2019,1,1,2,OO,N760EV,3067,DFW,ROW,1855,-2,0,0,64,0,0,61,11
2019,1,1,2,OO,N710SK,3070,ORD,EWR,1205,67,1,0,34,3,3,11,-32
2019,1,1,2,OO,N724SK,3073,ORD,SAT,950,33,1,0,34,3,3,11,-32
2019,1,1,2,OO,N763SK,3074,DFW,SAF,1845,-6,0,0,64,0,0,61,11
2019,1,1,2,OO,N707SK,3076,ORD,DTW,1325,-1,0,0,34,3,3,11,-32
2019,1,1,2,OO,N713SK,3079,ORD,SLC,1340,60,1,0,34,3,3,11,-32
2019,1,1,2,OO,N713SK,3083,ORD,TVC,2215,33,1,0,34,3,3,11,-32
2019,1,1,2,OO,N740EV,3084,ORD,DTW,835,101,1,0,34,3,3,11,-32
2019,1,1,2,OO,N762SK,3087,DFW,TYS,1430,41,1,0,64,0,0,61,11
2019,1,1,2,OO,N724SK,3088,ORD,FNT,2205,87,1,0,34,3,3,11,-32
2019,1,1,2,OO,N744SK,3099,ORD,SLC,1756,124,1,0,34,3,3,11,-32
2019,1,1,2,OO,N703SK,3101,ORD,DTW,1612,19,1,0,34,3,3,11,-32
2019,1,1,2,OO,N763SK,3106,DFW,SRQ,1139,-8,0,0,64,0,0,61,11
2019,1,1,2,OO,N699BR,3111,ORD,CHO,1150,-2,0,0,34,3,3,11,-32
2019,1,1,2,OO,N930EV,3115,ORD,ICT,1215,-5,0,0,34,3,3,11,-32
2019,1,1,2,OO,N866AS,3119,ORD,MKE,1506,8,0,0,34,3,3,11,-32
2019,1,1,2,OO,N930EV,3121,ORD,MKE,1845,-3,0,0,34,3,3,11,-32
2019,1,1,2,OO,N699BR,3122,ORD,CHO,1701,-1,0,0,34,3,3,11,-32
2019,1,1,2,OO,N594SW,3123,DFW,CYS,930,-10,0,0,64,0,0,61,11
2019,1,1,2,OO,N902EV,3124,ORD,ICT,2200,103,1,0,34,3,3,11,-32
2019,1,1,2,OO,N879AS,3127,ORD,MKE,2035,-3,0,0,34,3,3,11,-32
2019,1,1,2,OO,N594SW,3128,DFW,PIB,1527,-7,0,0,64,0,0,61,11
2019,1,1,2,OO,N866AS,3129,ORD,MEI,1804,21,1,0,34,3,3,11,-32
2019,1,1,2,OO,N758SK,3141,ORD,IND,1450,210,1,0,34,3,3,11,-32
2019,1,1,2,OO,N744EV,3145,ORD,OKC,1830,143,1,0,34,3,3,11,-32
2019,1,1,2,OO,N760EV,3153,DFW,JLN,1020,4,0,0,64,0,0,61,11
2019,1,1,2,OO,N710SK,3156,ORD,BNA,2201,162,1,0,34,3,3,11,-32
2019,1,1,2,OO,N762SK,3170,DFW,SAF,946,-6,0,0,64,0,0,61,11
2019,1,1,2,OO,N764SK,3178,DFW,FWA,1835,12,0,0,64,0,0,61,11
2019,1,1,2,OO,N902EV,3181,ORD,DTW,1739,58,1,0,34,3,3,11,-32
2019,1,1,2,OO,N707SK,3190,ORD,IND,2221,605,1,0,34,3,3,11,-32
2019,1,1,2,OO,N703SK,3192,ORD,OKC,1015,49,1,0,34,3,3,11,-32
2019,1,1,2,OO,N755EV,3195,DFW,ROW,1638,-2,0,0,64,0,0,61,11
2019,1,1,2,OO,N724SK,3200,ORD,TUL,1648,81,1,0,34,3,3,11,-32
2019,1,1,2,OO,N744EV,3204,ORD,ROC,1312,139,1,0,34,3,3,11,-32
2019,1,1,2,OO,N750SK,3227,ORD,BNA,1824,96,1,0,34,3,3,11,-32
2019,1,1,2,OO,N712SK,3230,ORD,IND,1317,47,1,0,34,3,3,11,-32
2019,1,1,2,OO,N709SK,3250,DFW,ASE,845,-5,0,0,64,0,0,61,11
2019,1,1,2,OO,N718SK,3254,ORD,FSD,2040,67,1,0,34,3,3,11,-32
2019,1,1,2,OO,N744EV,3281,ORD,OMA,1010,29,1,0,34,3,3,11,-32
2019,1,1,2,OO,N594SW,3283,ORD,CVG,1740,207,1,0,34,3,3,11,-32
2019,1,1,2,OO,N708SK,3297,ORD,ORF,1916,221,1,0,34,3,3,11,-32
2019,1,1,2,OO,N177SY,3353,SFO,ABQ,1110,,,1,35,0,0,128,67
2019,1,1,2,OO,N198SY,3365,SFO,SNA,1810,-5,0,0,35,0,0,128,67
2019,1,1,2,OO,N177SY,3370,SFO,SNA,630,9,0,0,35,0,0,128,67
2019,1,1,2,OO,N199SY,3404,SFO,DAL,700,5,0,0,35,0,0,128,67
2019,1,1,2,OO,N187SY,3406,SFO,DAL,1150,-2,0,0,35,0,0,128,67
2019,1,1,2,OO,N196SY,3408,SFO,DAL,1725,28,1,0,35,0,0,128,67
2019,1,1,2,OO,N405SY,3426,SFO,MCI,730,-2,0,0,35,0,0,128,67
2019,1,1,2,OO,N187SY,3450,SFO,SLC,1835,134,1,0,35,0,0,128,67
2019,1,1,2,OO,N198SY,3488,SFO,SNA,1335,-6,0,0,35,0,0,128,67
2019,1,1,2,OO,N260SY,3505,DEN,SLC,1323,-1,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N805SK,3553,SFO,SLC,555,4,0,0,35,0,0,128,67
2019,1,1,2,OO,N262SY,3606,ORD,DTW,850,1,0,0,34,3,3,11,-32
2019,1,1,2,OO,N291SY,3658,ORD,JFK,1345,78,1,0,34,3,3,11,-32
2019,1,1,2,OO,N899SK,3666,ORD,MSP,641,-7,0,0,34,3,3,11,-32
2019,1,1,2,OO,N614SK,3707,DFW,SLC,815,-7,0,0,64,0,0,61,11
2019,1,1,2,OO,N773SK,3752,DFW,MSP,800,6,0,0,64,0,0,61,11
2019,1,1,2,OO,N289SY,3943,DFW,LGA,915,-10,0,0,64,0,0,61,11
2019,1,1,2,OO,N277SY,4114,ORD,LGA,1430,10,0,0,34,3,3,11,-32
2019,1,1,2,OO,N286SY,4120,ORD,LGA,1030,11,0,0,34,3,3,11,-32
2019,1,1,2,OO,N270SY,4122,ORD,LGA,730,-9,0,0,34,3,3,11,-32
2019,1,1,2,OO,N243SY,4175,ORD,JFK,700,-1,0,0,34,3,3,11,-32
2019,1,1,2,OO,N898SK,4616,ORD,SLC,720,-8,0,0,34,3,3,11,-32
2019,1,1,2,OO,N774SK,4791,DFW,SLC,1740,-7,0,0,64,0,0,61,11
2019,1,1,2,OO,N930SW,5005,DEN,EAR,1430,18,1,0,23,0,0,-110,-205
2019,1,1,2,OO,N907EV,5007,ORD,AVL,645,33,1,0,34,3,3,11,-32
2019,1,1,2,OO,N930SW,5008,DEN,SGU,1855,10,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N880AS,5011,ORD,FWA,1635,246,1,0,34,3,3,11,-32
2019,1,1,2,OO,N943SW,5012,ORD,MBS,1400,2,0,0,34,3,3,11,-32
2019,1,1,2,OO,N915SW,5014,ORD,LWB,1415,58,1,0,34,3,3,11,-32
2019,1,1,2,OO,N979SW,5020,DEN,EAR,2010,15,1,0,23,0,0,-110,-205
2019,1,1,2,OO,N679SA,5023,ORD,SLN,1000,-8,0,0,34,3,3,11,-32
2019,1,1,2,OO,N978SW,5026,DEN,BFF,1510,4,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N906EV,5030,ORD,DLH,905,-7,0,0,34,3,3,11,-32
2019,1,1,2,OO,N946SW,5032,DEN,SGU,1117,10,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N975SW,5035,ORD,FWA,1200,84,1,0,34,3,3,11,-32
2019,1,1,2,OO,N941SW,5037,ORD,MKG,1125,16,1,0,34,3,3,11,-32
2019,1,1,2,OO,N951SW,5038,ORD,SHD,1600,-2,0,0,34,3,3,11,-32
2019,1,1,2,OO,N965SW,5041,ORD,MKG,1937,125,1,0,34,3,3,11,-32
2019,1,1,2,OO,N962SW,5042,ORD,UIN,2110,11,0,0,34,3,3,11,-32
2019,1,1,2,OO,N928SW,5049,ORD,FWA,2105,87,1,0,34,3,3,11,-32
2019,1,1,2,OO,N982SW,5050,DEN,PUB,1230,13,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N916SW,5051,DEN,PUB,2010,11,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N901EV,5058,DEN,LBL,1435,-10,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N937EV,5060,ORD,AVL,1800,-3,0,0,34,3,3,11,-32
2019,1,1,2,OO,N952SW,5061,ORD,CMX,2115,14,0,0,34,3,3,11,-32
2019,1,1,2,OO,N693BR,5062,ORD,EAU,1135,5,0,0,34,3,3,11,-32
2019,1,1,2,OO,N693BR,5064,ORD,MBS,750,-2,0,0,34,3,3,11,-32
2019,1,1,2,OO,N906EV,5066,ORD,CKB,1800,-7,0,0,34,3,3,11,-32
2019,1,1,2,OO,N962SW,5069,ORD,PAH,1300,-4,0,0,34,3,3,11,-32
2019,1,1,2,OO,N927SW,5070,ORD,PAH,2115,-5,0,0,34,3,3,11,-32
2019,1,1,2,OO,N975SW,5071,ORD,SPI,755,160,1,0,34,3,3,11,-32
2019,1,1,2,OO,N970SW,5072,ORD,SPI,2120,48,1,0,34,3,3,11,-32
2019,1,1,2,OO,N479CA,5075,DEN,RKS,1855,-1,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N932EV,5077,DEN,VEL,1610,-5,0,0,23,0,0,-110,-205
2019,1,1,2,OO,N965SW,5088,ORD,UIN,1538,114,1,0,34,3,3,11,-32
2019,1,1,2,OO,N916SW,5090,DEN,CNY,1605,23,1,0,23,0,0,-110,-205
